"Text","Language"
"« Aujourd'hui, nous sommes heureux d'annoncer que nous sommes en train de mettre en œuvre le protocole HTTPS pour chiffrer tout le trafic Wikimedia.","French"
"Nous allons aussi utiliser le mécanisme HTTP Strict Transport Security (HSTS) afin de se prémunir contre les efforts visant à casser le trafic HTTPS pour intercepter ensuite le trafic » annonce la Fondation, via son blog, qui poursuit, en dénonçant la surveillance de l'Internet : « Dans un monde où la surveillance de masse est devenue une menace sérieuse pour la liberté intellectuelle, les connexions sécurisées sont devenues essentielles pour protéger les utilisateurs tout autour du monde[139].","French"
"» L'utilisation du protocole HTTPS s'étendra donc à Wikipédia et ses projets frères, afin de garantir un maximum de sécurité aux utilisateurs[137].","French"
"La Turquie bloque l'accès à Wikipédia le 29 avril 2017 en raison de la présence d'articles évoquant la possible collaboration entre le gouvernement turc et des organisations jihadistes actives en Syrie[140].","French"
"Le 26 décembre 2019, saisie par la fondation Wikimédia, la Cour constitutionnelle du pays juge que le blocage de Wikipédia constitue une « violation de la liberté d'expression ».","French"
"Le blocage est levé le 15 janvier 2020, jour de la publication de l'arrêt complet de la cour au Journal officiel, soit 991 jours après le début du blocage.","French"
"La Turquie était le seul pays avec la Chine où toutes les éditions de Wikipédia étaient bloquées[141],[142],[143].","French"
"La Chine bloque l'accès à Wikipédia dans toutes les langues en avril 2019, dans le cadre de la censure d'Internet dans ce pays[144].","French"
"En mai 2017, une étude[145] du Berkman Klein Center for Internet & Society relève que contrairement à certaines craintes exprimées lors des débats nourris sur le passage au chiffrement HTTPS en 2015, ce changement a contribué à faire baisser la censure de Wikipédia dans le monde.","French"
"Le HTTPS empêchant les censeurs de voir quelle page les internautes consultent[145], le risque était que des États comme la Russie et le Royaume-Uni, qui bloquaient l'accès à certaines pages du site uniquement, décident de censurer l’intégralité du site[146].","French"
"Le contenu de Wikipédia est utilisé sur des sites webs, dans des devoirs scolaires, dans des études universitaires, des livres, des conférences et des affaires judiciaires[147].","French"
"Le développement du numérique a amené des changements et initiatives dans le monde de l’enseignement, notamment avec l’émergence de démarches collaboratives.","French"
"Certains enseignants, comme Lionel Barbe de l'université Paris-Nanterre, proposent à leurs étudiants des ateliers collaboratifs, notamment sur Wikiversité.","French"
"Cette plate-forme permet de guider les étudiants dans leurs travaux et leurs contributions sur des pages Wikipédia selon des sujets choisis.","French"
"Une démarche universitaire qui intéresse de plus en plus le monde de l’enseignement notamment dans des cours qui mobilisent l’utilisation d’outils propres aux TIC (Technologies de l'information et de la Communication).","French"
"Le rapport[148] du Conseil national du numérique, Bâtir une école créative et juste dans un monde numérique, propose une réflexion sur la manière d’inclure la culture numérique dans la vie de tous les citoyens dans leur formation ou leur apprentissage.","French"
"Wikipédia y est cité en tant que modèle « socio-technique » où les individus peuvent échanger les uns et les autres à travers un système de partage de connaissances.","French"
"Les pouvoirs publics commencent à soutenir ce modèle d’enseignement : des partenariats tels que celui avec le Ministère de la Culture donnent lieu à une institutionnalisation progressive de Wikipédia.","French"
"D'autres initiatives sont aussi menées afin de développer une culture collaborative dans l'enseignement.","French"
"Le Wikipedia Education Program[149] permet à de nombreux étudiants dans des universités américaines et canadiennes d'y contribuer dans un cadre précis.","French"
"Dans la continuité du modèle du web 2.0, l’enseignement tend à développer du lien plus que du savoir pur, avec un professeur devenu davantage « passeur » qui encourage les élèves à acquérir eux-mêmes une base de savoirs.","French"
"On passe alors à une diffusion de la connaissance horizontale plutôt que verticale, laissant aux étudiants l’occasion d’être proactifs[150].","French"
"L'historien des sciences Alexandre Moatti parle du numérique comme d’un nouveau mode de communication, dans lequel Wikipédia offre un terrain de recherche adéquat pour passer d’un concept à un autre, d’une langue à une autre[151].","French"
"En 2015, une étude sur l'usage de Wikipédia dans l'enseignement français montre une utilisation accrue de l'encyclopédie participative en tant que ressource par les enseignants et les élèves[152],[153].","French"
"Lors du Forum du numérique éducatif organisé pour les enseignants dans les locaux de l'Insa de Blois, un intervenant a rappelé la pertinence de Wikipédia à longue échéance dans les établissements scolaires, en particulier en vue de montrer aux élèves comment se construit le savoir[154].","French"
"L'ensemble des prix décernés à Wikipédia peut être vu sur Wikipédia:Meta, sur la page Trophy shelf.","French"
"Wikipédia a reçu deux prix en mai 2004.","French"
"Le premier était un Golden Nica (en) pour les communautés numériques, qui fut remis par Ars Electronica avec la somme de 10 000 € et une invitation à se présenter au PAE Cyberarts Festival en Autriche, plus tard dans l'année.","French"
"Le deuxième était un Webby Awards dans la catégorie « communauté », remis par l'International Academy of Digital Arts and Sciences, basée à New York[155].","French"
"Wikipédia a également été proposée pour un Webby Award dans la catégorie « meilleures pratiques ».","French"
"En septembre 2004, la version japonaise de Wikipédia a reçu le Web Creation Award de la part de l'Association des publicitaires japonais.","French"
"Cette récompense, normalement donnée à des personnes réelles pour de grandes contributions sur le web en japonais, fut acceptée par un contributeur de longue date de Wikipedia en japonais.","French"
"Le 26 janvier 2007, « Wikipédia » a aussi été nommée quatrième meilleure marque par les lecteurs de brandchannel, recevant 15 % des voix en réponse à la question « Quelle marque a le plus d'impact sur nos vies en 2006[156] ?","French"
"» En septembre 2008, Wikipédia a reçu le prix Quadriga 2008, également attribué à Boris Tadić, Eckart Höfling (en) et Peter Gabriel.","French"
"Le prix a été décerné à Jimmy Wales par David Weinberger (en)[157].","French"
"En 2009, les Webby Awards classent la création de Wikipédia en 2001 comme l'un des « moments les plus importants de la vie du web ces dix dernières années »[158].","French"
"En janvier 2013, l'astéroïde (274301) Wikipédia est nommé en l'honneur de l'encyclopédie[159].","French"
"En 2015, Wikipédia reçoit le prix Érasme doté de 150 000 euros « pour son apport particulier à la diffusion des connaissances[160].","French"
"» Wikipédia reçoit le prix Princesse des Asturies de la coopération internationale en juin 2015[161],[162].","French"
"En 2019, l'espèce Viola wikipedia est nommée en l'honneur de l'encyclopédie[163].","French"
"Wikipédia est financée par les dons d'internautes consultant l'encyclopédie.","French"
"Wikipedia organise une collecte de fonds annuelle, annoncée par des bandeaux présents sur chaque page sous forme d'« appels » de Jimmy Wales ou de divers contributeurs.","French"
"Bien que les fonds reçus soient chaque année plus élevés que l'année précédente[164], ils ne suffisent pas forcément à équilibrer le budget de la Wikimedia Foundation, qui héberge Wikipédia, selon les rapports financiers.","French"
"L'argent nécessaire au budget est comblé par les dons de diverses institutions ou entreprises et ceux reçus par des particuliers le reste de l'année[165].","French"
"Google puis Amazon, qui exploitent le contenu de l'encyclopédie, sont les deux premiers géants du Web, respectivement en 2017 et 2018, à apporter un don à Wikipédia, à chaque fois d'un montant d'un million de dollars[166].","French"
